timestamp_ms,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw,est_lat,est_lon,est_vx,est_vy,est_speed,est_heading,confidence,uncertainty,gps_lat,gps_lon,gps_speed,gps_accuracy,mode,is_stationary
1776998890194,0.097050,1.072050,10.096951,-0.107525,0.100650,-0.001787,43.43821150,3.74098250,0.00000,0.00000,0.0000,90.00,0.9993,129.4558,43.43821150,3.74098250,0.0000,91.54,calibrating,0
1776998890201,0.135000,1.159950,9.976951,0.078237,-0.069163,0.010450,43.43821150,3.74098250,0.00000,0.00000,0.0000,90.00,0.9992,129.4559,43.43821150,3.74098250,0.0000,91.54,calibrating,0
1776998890223,0.427050,1.102950,9.285001,-0.044000,0.029838,0.000687,43.43821150,3.74098250,0.00000,0.00000,0.0000,90.00,0.9987,129.4560,43.43821150,3.74098250,0.0000,91.54,calibrating,0
1776998890241,-0.082050,0.936000,10.585051,-0.017050,0.018838,0.004400,43.43821150,3.74098250,0.00000,0.00000,0.0000,90.00,0.9984,129.4560,43.43821150,3.74098250,0.0000,91.54,calibrating,0
1776998890265,0.480000,1.480950,8.919001,0.058575,-0.058162,0.009212,43.43821150,3.74098250,0.00000,0.00000,0.0000,90.00,0.9979,129.4561,43.43821150,3.74098250,0.0000,91.54,calibrating,0
1776998890291,0.412950,1.192050,9.469951,0.058575,-0.058162,0.009212,43.43821150,3.74098250,0.00000,0.00000,0.0000,90.00,0.9974,129.4563,43.43821150,3.74098250,0.0000,91.54,calibrating,0
1776998890301,0.195000,1.098000,9.466950,0.091575,-0.075213,0.011688,43.43821150,3.74098250,0.00000,0.00000,0.0000,90.00,0.9972,129.4563,43.43821150,3.74098250,0.0000,91.54,calibrating,0
1776998890325,0.460950,1.093050,9.429001,-0.066000,0.056650,0.001925,43.43821150,3.74098250,0.00000,0.00000,0.0000,90.00,0.9967,129.4564,43.43821150,3.74098250,0.0000,91.54,calibrating,0
1776998890341,-0.051000,0.982950,10.606050,0.002475,-0.001925,0.005500,43.43821150,3.74098250,0.00000,0.00000,0.0000,90.00,0.9964,129.4565,43.43821150,3.74098250,0.0000,91.54,calibrating,0
1776998890361,0.487050,1.299000,9.028951,0.039050,-0.047162,0.006737,43.43821150,3.74098250,0.00000,0.00000,0.0000,90.00,0.9960,129.4566,43.43821150,3.74098250,0.0000,91.54,calibrating,0
1776998890393,0.303000,0.952050,9.654000,0.039050,-0.047162,0.006737,43.43821150,3.74098250,0.00000,0.00000,0.0000,90.00,0.9954,129.4568,43.43821150,3.74098250,0.0000,91.54,calibrating,0
1776998890401,0.271050,1.350000,9.385950,0.092813,-0.075213,0.011688,43.43821150,3.74098250,0.00000,0.00000,0.0000,90.00,0.9952,129.4569,43.43821150,3.74098250,0.0000,91.54,calibrating,0
1776998890422,0.240000,1.108050,9.862050,-0.089237,0.068888,0.000687,43.43821150,3.74098250,0.00000,0.00000,0.0000,90.00,0.9948,129.4570,43.43821150,3.74098250,0.0000,91.54,calibrating,0
1776998890441,-0.052950,0.909000,10.396050,0.025712,-0.011688,0.006737,43.43821150,3.74098250,0.00000,0.00000,0.0000,90.00,0.9944,129.4571,43.43821150,3.74098250,0.0000,91.54,calibrating,0
1776998890461,0.477000,1.326000,9.043950,0.033000,-0.027638,0.005500,43.43821150,3.74098250,0.00000,0.00000,0.0000,90.00,0.9940,129.4572,43.43821150,3.74098250,0.0000,91.54,calibrating,0
1776998890487,0.220950,1.098000,9.637051,0.033000,-0.027638,0.005500,43.43821150,3.74098250,0.00000,0.00000,0.0000,90.00,0.9935,129.4574,43.43821150,3.74098250,0.0000,91.54,calibrating,0
1776998890501,0.336000,1.383000,9.325951,0.095288,-0.065450,0.010450,43.43776670,3.74211053,0.36588,-0.71179,0.8003,152.80,0.9997,8.1868,43.43776500,3.74211500,1.2276,5.80,gps,0
1776998890522,0.445950,1.258950,9.061050,0.095288,-0.065450,0.010450,43.43776656,3.74211062,0.36588,-0.71179,0.8003,152.80,0.9993,8.1882,43.43776500,3.74211500,1.2276,5.80,gps,0
