timestamp_ms,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw,est_lat,est_lon,est_vx,est_vy,est_speed,est_heading,confidence,uncertainty,gps_lat,gps_lon,gps_speed,gps_accuracy,mode,is_stationary
1776996250521,0.039000,1.618050,9.751950,-0.022000,0.003575,0.015675,43.43780000,3.74217830,0.00000,-0.00000,0.0000,90.01,0.9997,3.8203,43.43780000,3.74217830,0.5672,2.70,calibrating,0
1776996250538,-0.118050,1.564950,10.000951,-0.053762,-0.006325,0.015675,43.43780000,3.74217830,0.00000,-0.00000,0.0000,90.02,0.9994,3.8227,43.43780000,3.74217830,0.5672,2.70,calibrating,0
1776996250558,0.018000,1.717950,9.723001,0.030525,0.015675,0.014575,43.43780000,3.74217830,0.00000,-0.00000,0.0000,90.04,0.9990,3.8255,43.43780000,3.74217830,0.5672,2.70,calibrating,0
1776996250579,-0.151050,1.656000,9.486000,-0.030525,0.007150,0.013338,43.43780000,3.74217830,0.00000,-0.00000,0.0000,90.06,0.9985,3.8286,43.43780000,3.74217830,0.5672,2.70,calibrating,0
1776996250598,-0.063000,1.576950,10.120951,-0.017050,0.003575,0.014575,43.43780000,3.74217830,0.00000,-0.00000,0.0000,90.08,0.9982,3.8315,43.43780000,3.74217830,0.5672,2.70,calibrating,0
1776996250624,0.018000,1.567050,9.735001,-0.017050,0.003575,0.014575,43.43780000,3.74217830,0.00000,-0.00000,0.0000,90.10,0.9976,3.8357,43.43780000,3.74217830,0.5672,2.70,calibrating,0
1776996250638,-0.240000,1.656000,10.078051,-0.055000,-0.000137,0.016912,43.43780000,3.74217830,0.00000,-0.00000,0.0000,90.11,0.9974,3.8379,43.43780000,3.74217830,0.5672,2.70,calibrating,0
1776996250662,0.042000,1.627050,9.661051,0.033000,0.007150,0.014575,43.43780000,3.74217830,0.00000,-0.00000,0.0000,90.13,0.9969,3.8421,43.43780000,3.74217830,0.5672,2.70,calibrating,0
1776996250679,-0.229950,1.596000,9.442950,-0.034238,0.015675,0.012100,43.43780000,3.74217830,0.00000,-0.00000,0.0000,90.15,0.9965,3.8451,43.43780000,3.74217830,0.5672,2.70,calibrating,0
1776996250698,0.042000,1.621950,10.246950,-0.014712,0.003575,0.014575,43.43780000,3.74217830,0.00000,-0.00000,0.0000,90.16,0.9962,3.8484,43.43780000,3.74217830,0.5672,2.70,calibrating,0
1776996250724,0.018000,1.747050,9.622951,-0.014712,0.003575,0.014575,43.43780000,3.74217830,0.00000,-0.00000,0.0000,90.19,0.9956,3.8534,43.43780000,3.74217830,0.5672,2.70,calibrating,0
1776996250738,-0.132000,1.546050,9.996000,-0.059813,-0.002612,0.015675,43.43780000,3.74217830,0.00000,-0.00000,0.0000,90.20,0.9954,3.8560,43.43780000,3.74217830,0.5672,2.70,calibrating,0
1776996250762,0.055950,1.620000,9.658951,0.033000,0.009625,0.013338,43.43780000,3.74217830,0.00000,-0.00000,0.0000,90.22,0.9949,3.8608,43.43780000,3.74217830,0.5672,2.70,calibrating,0
