timestamp_ms,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw,est_lat,est_lon,est_vx,est_vy,est_speed,est_heading,confidence,uncertainty,gps_lat,gps_lon,gps_speed,gps_accuracy,mode,is_stationary
1776946797335,-0.574950,1.387950,9.484051,-0.019662,0.018288,0.007975,43.44449450,3.74632360,0.00000,-0.00000,0.0000,90.01,0.9996,29.2619,43.44449450,3.74632360,0.0000,20.69,calibrating,0
1776946797356,-0.228000,1.210950,9.532050,-0.007425,-0.011000,0.015262,43.44449450,3.74632360,0.00000,-0.00000,0.0000,90.00,0.9991,29.2623,43.44449450,3.74632360,0.0000,20.69,calibrating,0
1776946797373,0.211950,1.045950,10.044001,-0.019662,0.029288,0.006737,43.44449450,3.74632360,0.00000,-0.00000,0.0000,90.01,0.9988,29.2626,43.44449450,3.74632360,0.0000,20.69,calibrating,0
1776946797394,-0.514950,1.476000,9.556050,0.015812,-0.009762,0.014162,43.44449450,3.74632360,0.00000,-0.00000,0.0000,90.01,0.9984,29.2630,43.44449450,3.74632360,0.0000,20.69,calibrating,0
1776946797414,0.403050,1.144050,9.868951,-0.019662,0.003575,0.012925,43.44449450,3.74632360,0.00000,-0.00000,0.0000,90.01,0.9980,29.2634,43.44449450,3.74632360,0.0000,20.69,calibrating,0
1776946797444,-0.060000,1.050000,10.069950,-0.019662,0.003575,0.012925,43.44449450,3.74632360,0.00000,-0.00000,0.0000,90.01,0.9974,29.2640,43.44449450,3.74632360,0.0000,20.69,calibrating,0
1776946797456,0.364950,1.218000,9.900001,0.035338,0.004812,0.014162,43.44449450,3.74632360,0.00000,-0.00000,0.0000,90.01,0.9971,29.2643,43.44449450,3.74632360,0.0000,20.69,calibrating,0
1776946797474,-0.261000,1.303950,9.868951,-0.040425,0.004812,0.009212,43.44449450,3.74632360,0.00000,-0.00000,0.0000,90.01,0.9968,29.2647,43.44449450,3.74632360,0.0000,20.69,calibrating,0
1776946797494,0.067950,1.125000,9.817051,-0.000137,-0.015950,0.016500,43.44449450,3.74632360,0.00000,-0.00000,0.0000,90.01,0.9964,29.2652,43.44449450,3.74632360,0.0000,20.69,calibrating,0
1776946797513,-0.012000,1.026000,9.951000,-0.011138,0.037813,0.009212,43.44449450,3.74632360,0.00000,-0.00000,0.0000,90.01,0.9960,29.2656,43.44449450,3.74632360,0.0000,20.69,calibrating,0
1776946797538,-0.345000,1.266000,9.529950,-0.011138,0.037813,0.009212,43.44449450,3.74632360,0.00000,-0.00000,0.0000,90.02,0.9955,29.2663,43.44449450,3.74632360,0.0000,20.69,calibrating,0
1776946797554,0.214050,0.933000,10.089001,-0.029425,0.013338,0.010450,43.44449450,3.74632360,0.00000,-0.00000,0.0000,90.02,0.9952,29.2667,43.44449450,3.74632360,0.0000,20.69,calibrating,0
1776946797573,-0.217950,1.210950,9.642000,0.004812,0.004812,0.012925,43.44449450,3.74632360,0.00000,-0.00000,0.0000,90.02,0.9948,29.2672,43.44449450,3.74632360,0.0000,20.69,calibrating,0
