timestamp_ms,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw,est_lat,est_lon,est_vx,est_vy,est_speed,est_heading,confidence,uncertainty,gps_lat,gps_lon,gps_speed,gps_accuracy,mode,is_stationary
1776997770814,-0.100950,1.206000,9.715950,0.014162,0.019112,-0.002200,0.00000000,0.00000000,0.00000,-0.00000,0.0000,90.02,0.9994,14.1464,,,,,calibrating,0
1776997770821,0.111000,1.486050,9.619950,0.053213,0.011825,0.000137,0.00000000,0.00000000,0.00000,-0.00000,0.0000,90.03,0.9992,14.1485,,,,,calibrating,0
1776997770842,-0.133950,1.194000,9.903001,-0.054313,-0.005362,-0.001100,0.00000000,0.00000000,0.00000,-0.00000,0.0000,90.04,0.9988,14.1564,,,,,calibrating,0
1776997770862,0.145050,1.303950,9.880951,0.031212,-0.004125,0.001375,0.00000000,0.00000000,0.00000,-0.00000,0.0000,90.05,0.9984,14.1663,,,,,calibrating,0
1776997770882,-0.067050,1.357050,9.513000,0.000687,0.009350,-0.002200,0.00000000,0.00000000,0.00000,-0.00000,0.0000,90.07,0.9980,14.1794,,,,,calibrating,0
1776997770905,-0.193950,1.270950,9.871950,0.000687,0.009350,-0.002200,0.00000000,0.00000000,0.00000,-0.00000,0.0000,90.08,0.9976,14.1987,,,,,calibrating,0
1776997770922,0.124950,1.318050,9.490951,0.048262,0.010588,-0.001100,0.00000000,0.00000000,0.00000,-0.00000,0.0000,90.10,0.9972,14.2139,,,,,calibrating,0
1776997770941,-0.157950,1.177050,9.970051,-0.054313,-0.015125,-0.001100,0.00000000,0.00000000,0.00000,-0.00000,0.0000,90.11,0.9968,14.2353,,,,,calibrating,0
1776997770962,0.145050,1.459950,9.769051,0.043450,0.000825,0.000137,0.00000000,0.00000000,0.00000,-0.00000,0.0000,90.12,0.9964,14.2597,,,,,calibrating,0
1776997770982,-0.151050,1.263000,9.561001,-0.020075,0.006875,-0.001100,0.00000000,0.00000000,0.00000,-0.00000,0.0000,90.14,0.9960,14.2870,,,,,calibrating,0
1776997771004,-0.168000,1.195950,10.093950,-0.020075,0.006875,-0.001100,0.00000000,0.00000000,0.00000,-0.00000,0.0000,90.15,0.9956,14.3201,,,,,calibrating,0
1776997771024,0.121050,1.338000,9.280951,0.049500,0.021588,-0.002200,0.00000000,0.00000000,0.00000,-0.00000,0.0000,90.17,0.9952,14.3527,,,,,calibrating,0
1776997771042,-0.232050,1.297050,10.084950,-0.059125,-0.011412,-0.001100,0.00000000,0.00000000,0.00000,-0.00000,0.0000,90.18,0.9949,14.3841,,,,,calibrating,0
1776997771062,0.204000,1.405050,9.690001,0.049500,0.005637,0.001375,0.00000000,0.00000000,0.00000,-0.00000,0.0000,90.19,0.9945,14.4214,,,,,calibrating,0
1776997771082,-0.157950,1.137000,9.454950,-0.029838,0.004400,-0.002200,0.00000000,0.00000000,0.00000,-0.00000,0.0000,90.20,0.9941,14.4619,,,,,calibrating,0
1776997771101,0.091950,1.287000,10.156951,-0.005500,-0.011412,0.000137,0.00000000,0.00000000,0.00000,-0.00000,0.0000,90.22,0.9937,14.5047,,,,,calibrating,0
1776997771161,0.049050,1.462050,9.453000,0.039738,0.014162,-0.002200,43.43789255,3.74208068,-1.39071,1.60233,2.1217,319.04,0.9988,NaN,43.43789170,3.74208170,2.1217,5.00,gps,0
1776997771162,0.049050,1.462050,9.453000,0.039738,0.014162,-0.002200,43.43789258,3.74208065,-1.39068,1.60236,2.1217,319.05,0.9988,NaN,43.43789170,3.74208170,2.1217,5.00,gps,0
1776997771201,0.090000,1.330050,9.324000,0.059262,0.001925,-0.001100,43.43789314,3.74207998,-1.38993,1.60301,2.1217,319.07,0.9980,NaN,43.43789170,3.74208170,2.1217,5.00,gps,0
1776997771202,0.090000,1.330050,9.324000,0.059262,0.001925,-0.001100,43.43789316,3.74207996,-1.38991,1.60303,2.1217,319.07,0.9980,NaN,43.43789170,3.74208170,2.1217,5.00,gps,0
1776997771222,-0.076950,1.204050,9.276000,0.023925,0.017875,-0.002200,43.43789343,3.74207963,-1.38951,1.60337,2.1217,319.09,0.9976,NaN,43.43789170,3.74208170,2.1217,5.00,gps,0
1776997771247,-0.109950,1.153050,9.679951,0.023925,0.017875,-0.002200,43.43789380,3.74207919,-1.38898,1.60384,2.1217,319.11,0.9971,NaN,43.43789170,3.74208170,2.1217,5.00,gps,0
1776997771262,0.199950,1.480950,9.562950,0.065450,0.012925,0.000137,43.43789401,3.74207894,-1.38873,1.60405,2.1217,319.12,0.9968,NaN,43.43789170,3.74208170,2.1217,5.00,gps,0
1776997771282,-0.103050,1.183950,9.783000,-0.059125,-0.011412,0.000137,43.43789430,3.74207860,-1.38839,1.60435,2.1217,319.13,0.9964,NaN,43.43789170,3.74208170,2.1217,5.00,gps,0
1776997771302,0.271050,1.258950,9.874050,0.031212,-0.007838,0.001375,43.43789459,3.74207825,-1.38808,1.60461,2.1217,319.14,0.9960,NaN,43.43789170,3.74208170,2.1217,5.00,gps,0
1776997771322,-0.058050,1.302000,9.403050,0.006737,0.016638,-0.002200,43.43789487,3.74207791,-1.38767,1.60497,2.1217,319.15,0.9956,NaN,43.43789170,3.74208170,2.1217,5.00,gps,0
1776997771342,-0.172950,1.306050,9.814051,0.006737,0.016638,-0.002200,43.43789517,3.74207756,-1.38724,1.60534,2.1217,319.17,0.9952,NaN,43.43789170,3.74208170,2.1217,5.00,gps,0
1776997771362,0.106050,1.326000,9.451051,0.051975,0.019112,-0.001100,43.43789545,3.74207723,-1.38687,1.60566,2.1217,319.18,0.9948,NaN,43.43789170,3.74208170,2.1217,5.00,gps,0
1776997771382,-0.142050,1.165050,9.946051,-0.054313,-0.013888,-0.001100,43.43789574,3.74207688,-1.38648,1.60599,2.1217,319.20,0.9944,NaN,43.43789170,3.74208170,2.1217,5.00,gps,0
1776997771402,0.199950,1.491000,9.790051,0.043450,-0.001650,0.000137,43.43789603,3.74207654,-1.38614,1.60629,2.1217,319.21,0.9940,NaN,43.43789170,3.74208170,2.1217,5.00,gps,0
1776997771422,-0.232050,1.270950,9.664050,-0.018838,0.006875,-0.001100,43.43789632,3.74207619,-1.38575,1.60663,2.1217,319.22,0.9936,NaN,43.43789170,3.74208170,2.1217,5.00,gps,0
1776997771442,-0.082050,1.282950,10.185000,-0.011550,-0.007838,0.001375,43.43789661,3.74207585,-1.38545,1.60688,2.1217,319.23,0.9932,NaN,43.43789170,3.74208170,2.1217,5.00,gps,0
1776997771462,0.034950,1.420950,9.570001,0.043450,0.016638,-0.001100,43.43789690,3.74207551,-1.38507,1.60722,2.1217,319.25,0.9928,NaN,43.43789170,3.74208170,2.1217,5.00,gps,0
1776997771482,0.034950,1.420950,9.570001,0.043450,0.016638,-0.001100,43.43789719,3.74207517,-1.38468,1.60755,2.1217,319.26,0.9924,NaN,43.43789170,3.74208170,2.1217,5.00,gps,0
1776997771502,0.058050,1.360950,9.654000,0.053213,0.010588,-0.001100,43.43789747,3.74207482,-1.38430,1.60788,2.1217,319.27,0.9920,NaN,43.43789170,3.74208170,2.1217,5.00,gps,0
1776997771522,-0.163050,1.146000,9.723001,-0.039600,0.006875,-0.002200,43.43789776,3.74207448,-1.38388,1.60824,2.1217,319.29,0.9916,NaN,43.43789170,3.74208170,2.1217,5.00,gps,0
1776997771542,-0.043050,1.351950,9.883950,0.014162,-0.012650,0.000137,43.43789805,3.74207414,-1.38354,1.60853,2.1217,319.30,0.9912,NaN,43.43789170,3.74208170,2.1217,5.00,gps,0
1776997771562,-0.084000,1.231950,9.180000,0.014162,0.027638,-0.003437,43.43789834,3.74207379,-1.38307,1.60893,2.1217,319.32,0.9908,NaN,43.43789170,3.74208170,2.1217,5.00,gps,0
1776997771582,-0.079050,1.084050,10.204050,-0.050600,-0.000412,0.000137,43.43789863,3.74207345,-1.38273,1.60922,2.1217,319.33,0.9904,NaN,43.43789170,3.74208170,2.1217,5.00,gps,0
1776997771605,0.276000,1.440000,9.520050,0.071500,0.006875,0.002612,43.43789897,3.74207305,-1.38242,1.60949,2.1217,319.34,0.9900,NaN,43.43789170,3.74208170,2.1217,5.00,gps,0
1776997771635,-0.193950,1.314000,9.783000,-0.064075,-0.010175,0.000137,43.43789940,3.74207254,-1.38191,1.60993,2.1217,319.36,0.9894,NaN,43.43789170,3.74208170,2.1217,5.00,gps,0
1776997771642,0.115950,1.279950,10.149000,0.027500,-0.001650,0.002612,43.43789950,3.74207243,-1.38182,1.61001,2.1217,319.36,0.9893,NaN,43.43789170,3.74208170,2.1217,5.00,gps,0
1776997771662,-0.055050,1.183950,9.439051,0.006737,0.010588,-0.003437,43.43789979,3.74207208,-1.38136,1.61040,2.1217,319.38,0.9889,NaN,43.43789170,3.74208170,2.1217,5.00,gps,0
1776997771682,0.019950,1.279950,10.197001,-0.032313,-0.016362,0.000137,43.43788746,3.74205560,-1.20878,1.40325,1.8521,319.26,0.9996,5.0545,43.43788000,3.74205670,1.8129,3.95,gps,0
1776997771702,0.181050,1.486050,9.441000,0.061738,0.021588,-0.001100,43.43788771,3.74205530,-1.20844,1.40354,1.8521,319.27,0.9992,5.0565,43.43788000,3.74205670,1.8129,3.95,gps,0
1776997771732,-0.106050,1.302000,9.604051,0.061738,0.021588,-0.001100,43.43788810,3.74205485,-1.20794,1.40398,1.8521,319.29,0.9986,5.0597,43.43788000,3.74205670,1.8129,3.95,gps,0
1776997771742,0.310050,1.297050,9.774000,0.051975,-0.004125,0.001375,43.43788822,3.74205470,-1.20781,1.40409,1.8521,319.30,0.9984,5.0607,43.43788000,3.74205670,1.8129,3.95,gps,0
1776997771762,-0.189000,1.350000,9.418950,-0.011550,0.005637,-0.003437,43.43788847,3.74205441,-1.20741,1.40443,1.8521,319.31,0.9980,5.0628,43.43788000,3.74205670,1.8129,3.95,gps,0
1776997771782,0.063000,1.372950,10.132951,-0.022550,-0.022412,0.001375,43.43788872,3.74205411,-1.20714,1.40466,1.8521,319.32,0.9976,5.0650,43.43788000,3.74205670,1.8129,3.95,gps,0
1776997771807,0.118050,1.315950,9.265950,0.045925,0.021588,-0.002200,43.43788904,3.74205373,-1.20668,1.40506,1.8521,319.34,0.9971,5.0678,43.43788000,3.74205670,1.8129,3.95,gps,0
1776997771833,-0.109950,1.189050,9.397950,0.045925,0.021588,-0.002200,43.43788937,3.74205334,-1.20620,1.40547,1.8521,319.36,0.9966,5.0708,43.43788000,3.74205670,1.8129,3.95,gps,0
1776997771842,0.172950,1.572000,9.835951,0.049500,-0.002887,0.000137,43.43788948,3.74205321,-1.20607,1.40558,1.8521,319.37,0.9964,5.0717,43.43788000,3.74205670,1.8129,3.95,gps,0
1776997771862,-0.225000,1.357050,9.721050,-0.032313,0.003162,0.001375,43.43788973,3.74205291,-1.20581,1.40581,1.8521,319.38,0.9960,5.0741,43.43788000,3.74205670,1.8129,3.95,gps,0
1776997771882,0.073050,1.207950,10.159051,-0.010312,-0.009075,0.001375,43.43788999,3.74205261,-1.20554,1.40604,1.8521,319.39,0.9956,5.0765,43.43788000,3.74205670,1.8129,3.95,gps,0
1776997771903,-0.024000,1.350000,9.405001,0.038500,0.016638,-0.002200,43.43789025,3.74205230,-1.20515,1.40637,1.8521,319.41,0.9952,5.0791,43.43788000,3.74205670,1.8129,3.95,gps,0
1776997771932,-0.180000,1.263000,9.529950,0.038500,0.016638,-0.002200,43.43789063,3.74205185,-1.20461,1.40684,1.8521,319.43,0.9946,5.0828,43.43788000,3.74205670,1.8129,3.95,gps,0
1776997771942,0.124950,1.306050,9.652050,0.055687,0.006875,0.000137,43.43789075,3.74205172,-1.20447,1.40696,1.8521,319.43,0.9944,5.0839,43.43788000,3.74205670,1.8129,3.95,gps,0
1776997771962,-0.136950,1.065000,9.489000,-0.038362,0.001925,-0.001100,43.43789100,3.74205142,-1.20413,1.40724,1.8521,319.45,0.9940,5.0865,43.43788000,3.74205670,1.8129,3.95,gps,0
1776997771982,0.075000,1.225050,10.216050,0.009212,-0.010175,0.001375,43.43789125,3.74205112,-1.20387,1.40747,1.8521,319.46,0.9936,5.0892,43.43788000,3.74205670,1.8129,3.95,gps,0
1776997772003,-0.022050,1.426050,9.369000,0.032450,0.008112,-0.001100,43.43789152,3.74205080,-1.20351,1.40778,1.8521,319.47,0.9932,5.0921,43.43788000,3.74205670,1.8129,3.95,gps,0
1776997772032,-0.085950,1.251000,9.649051,0.032450,0.008112,-0.001100,43.43789188,3.74205038,-1.20303,1.40819,1.8521,319.49,0.9926,5.0960,43.43788000,3.74205670,1.8129,3.95,gps,0
1776997772042,0.154050,1.393050,9.634951,0.067925,0.010588,0.000137,43.43789201,3.74205023,-1.20288,1.40832,1.8521,319.50,0.9924,5.0974,43.43788000,3.74205670,1.8129,3.95,gps,0
1776997772062,-0.165000,1.350000,9.685050,-0.049362,-0.005362,-0.001100,43.43789227,3.74204993,-1.20254,1.40861,1.8521,319.51,0.9920,5.1004,43.43788000,3.74205670,1.8129,3.95,gps,0
1776997772082,0.130050,1.363950,10.060950,0.020212,-0.007838,0.000137,43.43789252,3.74204963,-1.20224,1.40886,1.8521,319.52,0.9916,5.1033,43.43788000,3.74205670,1.8129,3.95,gps,0
1776997772102,-0.039000,1.216050,9.244950,0.011688,0.016638,-0.002200,43.43789278,3.74204933,-1.20186,1.40918,1.8521,319.54,0.9912,5.1063,43.43788000,3.74205670,1.8129,3.95,gps,0
1776997772131,-0.127050,1.206000,9.691951,0.011688,0.016638,-0.002200,43.43789314,3.74204890,-1.20134,1.40963,1.8521,319.56,0.9907,5.1107,43.43788000,3.74205670,1.8129,3.95,gps,0
