timestamp_ms,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw,est_lat,est_lon,est_vx,est_vy,est_speed,est_heading,confidence,uncertainty,gps_lat,gps_lon,gps_speed,gps_accuracy,mode,is_stationary
1777005402348,-0.373950,1.516950,10.018050,-0.068888,-0.009900,-0.000412,43.43822750,3.74091170,-0.00484,-0.00003,0.0048,90.00,0.9995,123.8852,43.43822750,3.74091170,0.0000,87.60,calibrating,0
1777005402361,-0.229950,1.728000,9.348001,-0.021312,0.007150,-0.002887,43.43822750,3.74091170,-0.00686,-0.00034,0.0069,90.00,0.9992,123.8853,43.43822750,3.74091170,0.0000,87.60,calibrating,0
1777005402381,-0.307050,1.486050,10.386001,-0.020075,-0.005087,0.000825,43.43822750,3.74091170,-0.01015,-0.00038,0.0102,90.00,0.9988,123.8854,43.43822750,3.74091170,0.0000,87.60,calibrating,0
1777005402402,0.030000,1.716000,9.094050,0.058162,0.007150,-0.001650,43.43822750,3.74091169,-0.01319,-0.00035,0.0132,90.00,0.9984,123.8855,43.43822750,3.74091170,0.0000,87.60,calibrating,0
1777005402422,-0.157950,1.711050,9.160951,0.058162,0.007150,-0.001650,43.43822750,3.74091169,-0.01586,-0.00007,0.0159,90.00,0.9980,123.8856,43.43822750,3.74091170,0.0000,87.60,calibrating,0
1777005402447,-0.316050,1.627050,9.967051,-0.066550,-0.005087,-0.000412,43.43822750,3.74091168,-0.01885,-0.00001,0.0189,90.00,0.9975,123.8857,43.43822750,3.74091170,0.0000,87.60,calibrating,0
1777005402461,-0.220050,1.740000,9.079950,-0.014025,0.008388,-0.002887,43.43822750,3.74091168,-0.02044,-0.00000,0.0204,90.00,0.9972,123.8858,43.43822750,3.74091170,0.0000,87.60,calibrating,0
1777005402481,-0.292050,1.582050,10.297951,-0.024888,-0.009900,-0.000412,43.43822750,3.74091168,-0.02255,-0.00000,0.0225,90.00,0.9968,123.8859,43.43822750,3.74091170,0.0000,87.60,calibrating,0
1777005402502,-0.076950,1.917000,9.166051,0.061738,0.012100,-0.002887,43.43822750,3.74091167,-0.02255,-0.00000,0.0225,90.00,0.9964,123.8861,43.43822750,3.74091170,0.0000,87.60,calibrating,0
1777005402521,-0.331050,1.713000,9.865050,-0.065312,-0.012375,0.000825,43.43822750,3.74091166,-0.02255,-0.00000,0.0225,90.00,0.9960,123.8862,43.43822750,3.74091170,0.0000,87.60,calibrating,0
1777005402542,-0.331050,1.713000,9.865050,-0.065312,-0.012375,0.000825,43.43822750,3.74091166,-0.02255,-0.00000,0.0225,90.00,0.9956,123.8864,43.43822750,3.74091170,0.0000,87.60,calibrating,0
1777005402561,-0.192000,1.813950,9.135000,-0.007838,0.004675,-0.001650,43.43822750,3.74091165,-0.02255,-0.00000,0.0225,90.00,0.9952,123.8867,43.43822750,3.74091170,0.0000,87.60,calibrating,0
1777005402581,-0.409950,1.645950,10.435950,-0.037125,-0.012375,0.000825,43.43822750,3.74091165,-0.02255,-0.00000,0.0225,90.00,0.9948,123.8869,43.43822750,3.74091170,0.0000,87.60,calibrating,0
1777005402601,-0.070050,1.789950,9.309000,0.060500,0.007150,-0.001650,43.43822750,3.74091164,-0.02255,-0.00000,0.0225,90.00,0.9944,123.8872,43.43822750,3.74091170,0.0000,87.60,calibrating,0
1777005402625,-0.289950,1.548000,9.718950,-0.062837,-0.005087,-0.001650,43.43822750,3.74091164,-0.02255,-0.00000,0.0225,90.00,0.9939,123.8876,43.43822750,3.74091170,0.0000,87.60,calibrating,0
1777005402666,-0.297000,1.476000,10.398001,-0.062837,-0.005087,-0.001650,43.43822750,3.74091162,-0.02255,-0.00000,0.0225,90.00,0.9931,123.8885,43.43822750,3.74091170,0.0000,87.60,calibrating,0
1777005402681,-0.301950,1.515000,10.381050,-0.042075,-0.009900,0.000825,43.43822750,3.74091162,-0.02255,-0.00000,0.0225,90.00,0.9928,123.8888,43.43822750,3.74091170,0.0000,87.60,calibrating,0
1777005402701,0.007950,1.740000,9.211050,0.069163,0.005912,-0.002887,43.43822750,3.74091161,-0.02255,-0.00000,0.0225,90.00,0.9924,123.8894,43.43822750,3.74091170,0.0000,87.60,calibrating,0
1777005402726,-0.280050,1.696050,9.747001,-0.061600,-0.003850,-0.000412,43.43822750,3.74091161,-0.02255,-0.00000,0.0225,90.00,0.9919,123.8902,43.43822750,3.74091170,0.0000,87.60,calibrating,0
1777005402742,-0.358950,1.636950,10.329000,-0.061600,-0.003850,-0.000412,43.43822750,3.74091160,-0.02255,-0.00000,0.0225,90.00,0.9916,123.8908,43.43822750,3.74091170,0.0000,87.60,calibrating,0
1777005402775,-0.027000,1.786950,9.319051,0.038638,-0.007562,0.000825,43.43822750,3.74091159,-0.02255,-0.00000,0.0225,90.00,0.9910,123.8922,43.43822750,3.74091170,0.0000,87.60,calibrating,0
1777005402781,-0.333000,1.591050,10.285951,-0.044550,-0.011138,0.000825,43.43822750,3.74091159,-0.02255,-0.00000,0.0225,90.00,0.9909,123.8924,43.43822750,3.74091170,0.0000,87.60,calibrating,0
1777005402801,-0.091050,1.882950,9.312000,0.066688,0.012100,-0.001650,43.43822750,3.74091159,-0.02255,-0.00000,0.0225,90.00,0.9905,123.8935,43.43822750,3.74091170,0.0000,87.60,calibrating,0
1777005402826,-0.297000,1.708050,9.658951,-0.060362,-0.002612,-0.000412,43.43822750,3.74091158,-0.02255,-0.00000,0.0225,90.00,0.9900,123.8949,43.43822750,3.74091170,0.0000,87.60,calibrating,0
1777005402844,-0.205950,1.588950,10.111051,0.028738,-0.002612,-0.000412,43.43822750,3.74091157,-0.02255,-0.00000,0.0225,90.00,0.9896,123.8961,43.43822750,3.74091170,0.0000,87.60,calibrating,0
1777005402878,-0.075000,1.744050,9.367050,0.028738,-0.002612,-0.000412,43.43822750,3.74091156,-0.02255,-0.00000,0.0225,90.00,0.9889,123.8985,43.43822750,3.74091170,0.0000,87.60,calibrating,0
1777005402881,-0.358950,1.629000,10.386001,-0.046887,-0.009900,0.000825,43.43822750,3.74091156,-0.02255,-0.00000,0.0225,90.00,0.9889,123.8988,43.43822750,3.74091170,0.0000,87.60,calibrating,0
1777005402901,-0.241950,1.740000,10.261950,-0.046887,-0.009900,0.000825,43.43822750,3.74091156,-0.02255,-0.00000,0.0225,90.00,0.9885,123.9005,43.43822750,3.74091170,0.0000,87.60,calibrating,0
1777005402926,-0.259050,1.561950,9.445951,-0.054313,0.001100,-0.000412,43.43822750,3.74091155,-0.02255,-0.00000,0.0225,90.00,0.9880,123.9028,43.43822750,3.74091170,0.0000,87.60,calibrating,0
1777005402941,-0.310950,1.519050,10.309951,-0.054313,0.001100,-0.000412,43.43822750,3.74091155,-0.02255,-0.00000,0.0225,90.00,0.9877,123.9044,43.43822750,3.74091170,0.0000,87.60,calibrating,0
1777005402974,-0.115050,1.783050,9.360001,0.022688,-0.002612,-0.000412,43.43822750,3.74091154,-0.02255,-0.00000,0.0225,90.00,0.9870,123.9082,43.43822750,3.74091170,0.0000,87.60,calibrating,0
1777005402981,-0.340050,1.576950,10.306951,-0.049362,-0.012375,0.000825,43.43822750,3.74091154,-0.02255,-0.00000,0.0225,90.00,0.9869,123.9091,43.43822750,3.74091170,0.0000,87.60,calibrating,0
1777005403001,-0.184950,1.567050,10.140000,-0.049362,-0.012375,0.000825,43.43822750,3.74091153,-0.02255,-0.00000,0.0225,90.00,0.9865,123.9117,43.43822750,3.74091170,0.0000,87.60,calibrating,0
1777005403024,-0.076950,1.729950,9.108001,0.062975,0.009625,-0.002887,43.43822750,3.74091152,-0.02255,-0.00000,0.0225,90.00,0.9861,123.9150,43.43822750,3.74091170,0.0000,87.60,calibrating,0
1777005403045,-0.249000,1.753950,10.270950,0.025162,-0.001375,0.000825,43.43822750,3.74091152,-0.02255,-0.00000,0.0225,90.00,0.9856,123.9183,43.43822750,3.74091170,0.0000,87.60,calibrating,0
1777005403074,-0.121950,1.783050,9.525001,0.025162,-0.001375,0.000825,43.43822750,3.74091151,-0.02255,-0.00000,0.0225,90.00,0.9851,123.9234,43.43822750,3.74091170,0.0000,87.60,calibrating,0
